"x","y","beta_hat","beta_long","Z_surf","X_surf","moran_X_rep","moran_Z_rep","l_z","l_x","rho","gwr_std","gwr_bias","lgwr_std","lgwr_bias","moran_X_mean","moran_Z_mean","bw_mean"
0.785714285714286,0.285714285714286,1.07152597636909,1.01527304630541,-1.10778180633154,0.470829947286917,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.857142857142857,0.285714285714286,1.20581581432042,1.01414190403744,-1.01327330505475,2.22428848029477,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.928571428571428,0.285714285714286,1.2881519878392,1.01318679540468,1.9300939348303,1.74908883346463,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
1,0.285714285714286,1.30479411449559,1.01237466385779,-1.68377631376022,-0.565899691249953,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0,0.357142857142857,1.23497390583281,1.00820031190896,0.0261749370839674,-1.66023166578347,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.0714285714285714,0.357142857142857,1.28885892442248,1.00947266964006,-1.10804934110395,-1.16589990932134,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.142857142857143,0.357142857142857,1.31773582559038,1.01091931887833,0.112630359974594,-1.11154537844377,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.214285714285714,0.357142857142857,1.174654659051,1.01255776121383,1.83541273578921,-0.672080507230547,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.285714285714286,0.357142857142857,0.836524288589716,1.01438919640162,-1.52418197698993,0.403117335813059,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.357142857142857,0.357142857142857,0.671370304325423,1.01636990031809,0.225840272274787,1.26598255482509,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
