"x","y","beta_hat","beta_long","local_L_surf","Z_surf","X_surf","l_z","l_x","rho","gwr_std","gwr_bias","lgwr_std","lgwr_bias","local_L_std","local_L_mean","bw_mean"
0.857142857142857,0.428571428571429,1.55551722271891,0.979984392409128,0.353542581532368,0.614669037863892,-0.444345513504051,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
1,0.428571428571429,1.51129759188291,0.979482890976003,0.352022956029626,1.846040000657,1.88583298475227,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0,0.571428571428571,0.854069676112272,0.936380150853788,0.021817148360114,-0.966495341831036,0.975639624044103,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.142857142857143,0.571428571428571,0.879070466788939,0.937873773745246,0.18121290015709,-0.975753338195804,0.924878164135123,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.285714285714286,0.571428571428571,0.874495653778333,0.940623830982809,0.329985549041016,-1.17124157911489,-0.633727358241861,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.428571428571429,0.571428571428571,0.959627240239976,0.946292601219503,0.294319301517347,-0.622592804787505,-1.1428483912302,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.571428571428571,0.571428571428571,1.3822636542405,0.957352953855214,-0.0177229460586821,-0.271153104122755,-1.04562567378692,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.714285714285714,0.571428571428571,1.62170997283306,0.964255383930824,-0.0074558298979077,0.322858571656767,0.0605407828321218,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.857142857142857,0.571428571428571,1.60564508201845,0.967358964356871,0.527124957617171,1.33836798955026,0.0968322345951863,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
1,0.571428571428571,1.52747549203281,0.969035883973126,0.698463700882294,2.25093663038117,1.82483925764864,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0,0.714285714285714,0.913187902611097,0.933589660429582,0.345668384220357,-0.636487522510329,-0.739883322894829,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.142857142857143,0.714285714285714,0.980482051365421,0.935074219108438,0.618829662683236,0.238141884568261,-0.487970078071867,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.285714285714286,0.714285714285714,1.04287710301163,0.937260701369224,0.616813618107115,-1.41624919448835,-1.17842773354381,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
